date,open,high,low,close,volume,dividends,stock_splits,kd_k,kd_d,bias_5,bias_10,bias_20
2026-03-13,118.33499908447266,119.3000030517578,113.16000366210938,115.37999725341795,11354300,0.0,0.0,80.84,84.93,0.8,6.74,30.59
2026-03-16,120.1500015258789,126.5,119.7699966430664,125.83000183105467,18613500,0.0,0.0,86.38,85.42,7.31,13.29,37.3
2026-03-17,124.01000213623048,136.64999389648438,122.73999786376952,132.30999755859375,23078300,0.0,0.0,86.96,85.93,10.16,15.72,39.01
2026-03-18,131.49000549316406,135.48599243164062,128.0,132.83999633789062,16909300,0.0,0.0,87.84,86.57,7.04,13.45,34.64
2026-03-19,126.3249969482422,129.74000549316406,121.41000366210938,128.3300018310547,19498400,0.0,0.0,83.16,85.43,1.1,7.52,25.84
2026-03-20,127.9749984741211,132.3800048828125,122.91000366210938,126.02999877929688,22700800,0.0,0.0,74.57,81.81,-2.35,3.5,19.88
2026-03-23,124.1500015258789,127.4800033569336,121.31999969482422,126.63999938964844,15857900,0.0,0.0,69.66,77.76,-2.0,2.76,16.82
2026-03-24,126.3499984741211,127.08000183105467,98.30999755859376,101.16999816894533,57254200,0.0,0.0,48.93,68.15,-17.75,-16.77,-8.36
2026-03-25,106.7699966430664,110.25,101.5999984741211,103.86000061035156,22176500,0.0,0.0,37.44,57.92,-11.39,-13.92,-6.8
2026-03-26,101.91000366210938,103.5500030517578,97.30999755859376,98.2699966430664,15672000,0.0,0.0,25.78,47.2,-11.62,-17.47,-12.25
2026-03-27,97.73999786376952,97.77999877929688,90.8499984741211,93.66000366210938,14551600,0.0,0.0,19.23,37.88,-10.56,-19.88,-16.74
2026-03-30,96.26000213623048,96.5,88.26799774169922,89.91000366210938,12851300,0.0,0.0,13.98,29.91,-7.67,-20.65,-19.86
2026-03-31,91.25,97.8000030517578,89.4000015258789,95.41000366210938,13703100,0.0,0.0,14.72,24.85,-0.84,-12.96,-14.79
2026-04-01,98.41500091552734,99.45899963378906,90.26000213623048,90.73999786376952,13882800,0.0,0.0,11.68,20.46,-3.05,-13.91,-18.43
2026-04-02,87.44999694824219,90.38999938964844,84.2699966430664,90.26000213623048,12668000,0.0,0.0,12.41,17.77,-1.89,-11.16,-18.3
2026-04-06,93.08999633789062,94.697998046875,91.0199966430664,92.1500015258789,7658200,0.0,0.0,14.41,16.65,0.5,-6.17,-16.22
2026-04-07,90.97000122070312,95.2750015258789,88.0,94.12000274658205,8346900,0.0,0.0,22.24,18.52,1.71,-0.88,-13.73
2026-04-08,101.29000091552734,101.81999969482422,93.0,94.44000244140624,10572700,0.0,0.0,32.41,23.15,2.27,0.17,-12.49
2026-04-09,93.05999755859376,93.9499969482422,84.5999984741211,85.0999984741211,14780700,0.0,0.0,23.18,23.16,-6.7,-7.91,-20.12
2026-04-10,88.05000305175781,90.33000183105467,84.91000366210938,88.04000091552734,9369400,0.0,0.0,22.62,22.98,-3.01,-3.66,-16.33
2026-04-13,86.33999633789062,98.68000030517578,86.2699966430664,98.68000030517578,13915400,0.0,0.0,42.45,29.47,7.17,7.4,-5.47
2026-04-14,102.26000213623048,110.51000213623048,101.41000366210938,105.48999786376952,17543400,0.0,0.0,55.25,38.06,11.81,12.89,2.05
2026-04-15,107.58000183105467,108.6999969482422,102.93000030517578,105.5199966430664,10641600,0.0,0.0,63.83,46.65,9.27,11.72,3.42
2026-04-16,107.0,108.04000091552734,101.6999969482422,107.45999908447266,9258300,0.0,0.0,71.96,55.09,6.36,11.79,6.65
2026-04-17,110.36499786376952,111.1989974975586,102.6999969482422,105.91000366210938,14543400,0.0,0.0,74.68,61.62,1.24,8.41,6.29
2026-04-20,102.4800033569336,106.5,98.5,106.36000061035156,11403800,0.0,0.0,77.06,66.77,0.2,7.31,7.81
2026-04-21,104.7300033569336,105.0999984741211,95.79000091552734,96.0199966430664,12539200,0.0,0.0,65.68,66.4,-7.9,-3.31,-1.14
2026-04-22,99.9499969482422,105.79000091552734,99.375,104.36000061035156,13863200,0.0,0.0,68.45,67.09,0.32,4.05,7.27
2026-04-23,101.22000122070312,103.6500015258789,97.9000015258789,100.01000213623048,7325400,0.0,0.0,64.01,66.06,-2.46,-1.74,3.0
2026-04-24,102.26499938964844,103.0,97.55999755859376,99.66000366210938,6621400,0.0,0.0,51.04,61.05,-1.6,-3.19,2.57
2026-04-27,98.55999755859376,98.8000030517578,94.29000091552734,95.44000244140624,9583200,0.0,0.0,36.3,52.8,-3.69,-7.0,-1.87
2026-04-28,92.5,95.38600158691406,92.26200103759766,94.3499984741211,6305300,0.0,0.0,27.87,44.49,-4.47,-7.05,-3.21
2026-04-29,93.5500030517578,96.2699966430664,90.19000244140624,95.55999755859376,8599700,0.0,0.0,27.1,38.69,-1.49,-4.93,-1.97
2026-04-30,95.29000091552734,95.29000091552734,89.9000015258789,90.87999725341795,9231900,0.0,0.0,20.04,32.47,-4.52,-8.07,-6.78
2026-05-01,92.7699966430664,100.01000213623048,92.20999908447266,99.6999969482422,10127600,0.0,0.0,33.92,32.95,4.74,1.49,1.77
2026-05-04,107.12999725341795,119.98999786376952,106.9000015258789,119.52999877929688,32606500,0.0,0.0,55.43,40.45,19.53,20.07,20.33
2026-05-05,121.4000015258789,121.4000015258789,112.4499969482422,114.19000244140624,22578400,0.0,0.0,62.66,47.85,9.83,12.65,13.81
2026-05-06,115.0,122.86000061035156,113.1999969482422,121.8000030517578,19293000,0.0,0.0,74.03,56.58,11.52,18.12,19.76
2026-05-07,118.26000213623048,120.4800033569336,109.5999984741211,113.25,21476800,0.0,0.0,72.97,62.04,-0.39,8.44,9.83
2026-05-08,114.26000213623048,115.0,108.91000366210938,113.66999816894533,16763700,0.0,0.0,72.69,65.59,-2.42,7.4,8.89
2026-05-11,118.8499984741211,134.8000030517578,105.36000061035156,131.75999450683594,49793000,0.0,0.0,79.53,70.24,10.78,20.36,24.25
2026-05-12,129.99000549316406,140.0,120.5,123.6500015258789,29501800,0.0,0.0,75.48,71.98,2.34,10.01,15.61
2026-05-13,125.7300033569336,130.72999572753906,118.1999969482422,126.56999969482422,19433400,0.0,0.0,74.28,72.75,3.93,9.58,17.19
2026-05-14,123.5999984741211,132.44000244140625,118.36499786376952,123.87999725341795,23592000,0.0,0.0,67.34,70.95,-0.02,4.28,13.83
2026-05-15,117.47000122070312,118.26000213623048,111.38999938964844,114.0,17958200,0.0,0.0,53.21,65.04,-8.04,-5.18,4.37
2026-05-18,112.0999984741211,114.77999877929688,107.20999908447266,111.38999938964844,12562900,0.0,0.0,41.28,57.12,-7.1,-6.72,1.74
2026-05-19,109.1999969482422,115.36000061035156,108.6719970703125,111.02999877929688,10704700,0.0,0.0,32.97,49.07,-5.4,-6.78,0.72
2026-05-20,111.37000274658205,113.4800033569336,109.05999755859376,111.62000274658205,7009800,0.0,0.0,28.01,42.05,-2.42,-5.47,0.92
2026-05-21,111.0,117.93499755859376,110.43000030517578,114.87999725341795,10864700,0.0,0.0,27.83,37.31,2.04,-2.85,3.18
2026-05-22,116.12000274658205,118.8499984741211,112.1999969482422,113.12000274658205,9796000,0.0,0.0,24.56,33.06,0.63,-4.29,0.99
2026-05-26,112.22000122070312,113.04000091552734,104.13999938964844,104.16999816894533,15862300,0.0,0.0,16.41,27.51,-6.12,-9.76,-7.36
2026-05-27,103.0,106.5999984741211,102.33000183105467,102.63999938964844,8300700,0.0,0.0,11.28,22.1,-6.08,-9.43,-9.06
2026-05-28,101.44000244140624,108.37999725341795,97.69000244140624,108.23999786376952,11835300,0.0,0.0,24.14,22.78,-0.34,-2.92,-4.63
2026-05-29,108.02999877929688,114.44000244140624,106.75,113.0,24738900,0.0,0.0,40.21,28.59,4.4,2.35,-1.4
2026-06-01,108.72000122070312,109.5,104.26000213623048,104.97000122070312,14307300,0.0,0.0,38.28,31.82,-1.53,-4.14,-8.62
2026-06-02,101.87999725341795,103.7699966430664,98.5500030517578,100.8499984741211,14601300,0.0,0.0,30.5,31.38,-4.8,-7.01,-11.48
2026-06-03,99.1750030517578,99.1750030517578,90.12999725341795,90.12999725341795,16370800,0.0,0.0,20.33,27.7,-12.87,-15.26,-20.05
2026-06-04,90.88999938964844,95.18000030517578,89.19999694824219,90.54000091552734,12226800,0.0,0.0,15.06,23.48,-9.37,-13.15,-18.56
2026-06-05,88.11000061035156,88.11000061035156,78.41000366210938,80.27999877929688,24729300,0.0,0.0,11.77,19.58,-14.0,-20.35,-26.7
2026-06-08,84.01000213623047,84.12999725341797,81.4000015258789,82.52999877929688,10609400,0.0,0.0,11.66,16.94,-7.13,-15.56,-23.56
2026-06-09,81.16500091552734,87.37999725341797,77.87000274658203,81.0999984741211,13527300,0.0,0.0,10.72,14.86,-4.49,-15.01,-23.08
2026-06-10,78.93000030517578,84.30000305175781,78.5999984741211,78.93000030517578,8420800,0.0,0.0,8.11,12.61,-4.53,-15.18,-23.51
2026-06-11,79.5,83.91000366210938,78.61000061035156,82.62999725341797,8856800,0.0,0.0,10.42,11.88,1.89,-8.69,-18.19
2026-06-12,82.01000213623047,82.05000305175781,77.61000061035156,77.83999633789062,12394300,0.0,0.0,7.24,10.34,-3.43,-10.51,-21.13
2026-06-15,82.88999938964844,87.30000305175781,82.41000366210938,83.37000274658203,15479000,0.0,0.0,13.73,11.47,3.21,-1.71,-14.2
2026-06-16,82.5,82.91999816894531,78.71099853515625,79.72000122070312,9859900,0.0,0.0,13.16,12.03,-0.97,-3.61,-16.59
2026-06-17,79.0999984741211,85.23999786376953,78.5,80.58999633789062,9891100,0.0,0.0,18.23,14.1,-0.3,-1.42,-14.32
2026-06-18,80.27999877929688,81.4000015258789,76.83999633789062,80.2300033569336,14863000,0.0,0.0,22.88,17.02,-0.15,-0.61,-13.25
2026-06-22,81.25,84.86000061035156,78.97000122070312,79.94999694824219,9694500,0.0,0.0,25.09,19.71,-1.02,-0.92,-11.89
2026-06-23,76.11000061035156,78.21900177001953,74.69999694824219,75.68000030517578,8875100,0.0,0.0,19.32,19.58,-4.49,-5.4,-14.84
2026-06-24,75.5999984741211,75.58999633789062,70.06999969482422,70.9800033569336,10981524,0.0,0.0,14.64,17.93,-8.4,-10.14,-18.61
